HP 16GB 512GB I7 1165G7 W10 13.3INC, 5, 22999, ENVY 13-BA1009NT 4H0T7EA, https://www.vatanbilgisayar.com/hp-envy-13-ba1009nt-core-i7-1165g7-2-8ghz-16gb-512gb-ssd-13-3-mx450-2gb-w10.html

HP 4GB 256GB I5 10210U W10 15.6INC, 5, 10667, 15-DA2033NT 9HN16EA, https://www.trendyol.com/hp/15-da2033nt-9hn16ea-intel-i5-10210u-4gb-256gb-ssd-15-6-int-w10-p-70101814?boutiqueId=61&merchantId=108699
HP 4GB 256GB I5 10210U W10 15.6INC, 5, 9574, 15-DA2033NT 9HN16EA, https://www.hepsiburada.com/hp-15-da2033nt-intel-core-i5-10210u-4gb-256gb-ssd-windows-10-home-15-6-tasinabilir-bilgisayar-9hn16ea-p-HBV0000138K0W
HP 4GB 256GB I5 10210U W10 15.6INC, 5, 12225, 15-DA2033NT 9HN16EA, https://www.vatanbilgisayar.com/hp-15-da2033nt-core-i5-10210u-1-6ghz-4gb-256gb-ssd-15-6-mx110-2gb-w10.html

HP 8GB 256GB R7 5825U FREEDOS 15.6INC, 0, 11999, 15S-EQ3004NT 68N36EA, https://www.hepsiburada.com/hp-15s-eq3004nt-amd-ryzen-7-5825u-8gb-256gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-68n36ea-s8-p-HBCV00002ZRYE5
HP 8GB 256GB R7 5825U FREEDOS 15.6INC, 0, 10290, 15S-EQ3004NT 68N36EA, https://www.n11.com/urun/hp-15s-eq3004nt-68n36ea-r7-5825u-8-gb-256-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-22289942?magaza=exen
HP 8GB 256GB R7 5825U FREEDOS 15.6INC, 5, 10339, 15S-EQ3004NT 68N36EA, https://www.trendyol.com/hp/laptop-15s-eq3004nt-68n36ea-amd-ryzen7-5825u-8gb-ram-256-ssd-15-6-freedos-notebook-p-348350637?boutiqueId=61&merchantId=105290

HP 8GB 512GB I7 1165G7 W10 13.3INC, 5, 16829, PAVILION 13-BB0007NT 4J670EA , https://www.trendyol.com/hp/4j670ea-pavilion-core-i7-1165g7-8gb-ram-512gb-ssd-13-3-w10h-laptop-gumus-p-208554865?boutiqueId=613344&merchantId=125175
HP 8GB 512GB I7 1165G7 W10 13.3INC, 5, 16999, PAVILION 13-BB0007NT 4J670EA, https://www.hepsiburada.com/hp-pavilion-13-bb0007nt-intel-core-i7-1165g7-8gb-512gb-ssd-13-3-ips-fhd-windows-10-home-tasinabilir-bilgisayar-4j670ea-p-HBCV00001TXB0K
HP 8GB 512GB I7 1165G7 W10 13.3INC, 5, 12299, PAVILION 13-BB0007NT 4J670EA, https://www.vatanbilgisayar.com/hp-pavilion-13-bb0007nt-core-i7-1165g7-2-8ghz-8gb-512gb-ssd-13-3-int-w10.html

HP 16GB 1TB R7 5800H FREEDOS 15.6INC, 0, 28333, OMEN 15-EN1018NT 4H0R8EA, https://www.n11.com/urun/hp-omen-15-en1018nt-4h0r8ea-r7-5800h-16-gb-1-tb-ssd-rtx3070-144hz-156-dos-fhd-dizustu-bilgisayar-4499101?magaza=garajonline
HP 16GB 1TB R7 5800H FREEDOS 15.6INC, 5, 28733, OMEN 15-EN1018NT 4H0R8EA, https://www.trendyol.com/hp/4h0r8ea-omen-15-en1018nt-r7-5800h-16gb-1tb-ssd-rtx3070-15-6-free-dos-p-298425048?boutiqueId=613344&merchantId=124551
HP 16GB 1TB R7 5800H FREEDOS 15.6INC, 5, 29876, OMEN 15-EN1018NT 4H0R8EA, https://www.hepsiburada.com/hp-omen-15-en1018nt-amd-ryzen-7-5800h-16gb-1tb-ssd-rtx3070-144hz-free-dos-15-6-fhd-tasinabilir-bilgisayar-4h0r8ea-p-HBCV000026164C

HP 16GB 512GB I7 11800H W10P 15.6INC, 0, 47499, ZBOOK STUDIO G8 314F7EA, https://www.hepsiburada.com/hp-zbook-studio-g8-intel-core-i7-11800h-16-gb-512-gb-ssd-t1200-windows-10-pro-15-6-fhd-tasinabilir-is-istasyonu-314f7ea-p-HBCV00000ZNRNH
HP 16GB 512GB I7 11800H W10P 15.6INC, 0, 52999, ZBOOK STUDIO G8 314F7EA, https://www.trendyol.com/hp/zbook-studio-g8-i7-11800h-16gb-512gb-ssd-t1200-w10p-15-6-fhd-tasinabilir-is-istasyonu-314f7ea-p-197143103?boutiqueId=613344&merchantId=114271
HP 16GB 512GB I7 11800H W10P 15.6INC, 4, 45999, ZBOOK STUDIO G8 314F7EA, https://www.n11.com/urun/hp-ws-zbook-studio-g8-314f7ea-i7-11800h-16-gb-512-gb-ssd-t1200-156-w10p-fhd-dizustu-bilgisayar-2153869?magaza=vesmark

HP 8GB 256GB R5 5500U W10 15.6INC, 5, 9800, 255 G8 4P3K9ES, https://www.trendyol.com/hp/255-g8-4p3k9es-ryzen-5-5500u-8-gb-256-gb-ssd-15-6-w10h-dizustu-bilgisayar-p-219061963?boutiqueId=613344&merchantId=124635
HP 8GB 256GB R5 5500U W10 15.6INC, 5, 9888, 255 G8 4P3K9ES, https://www.hepsiburada.com/hp-255-g8-amd-ryzen-5-5500u-8gb-256gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-4p3k9es-p-HBCV0000188NQL
HP 8GB 256GB R5 5500U W10 15.6INC, 5, 9999, 255 G8 4P3K9ES, https://www.n11.com/urun/hp-255-g8-4p3k9es-ryzen-5-5500u-8-gb-256-gb-ssd-156-w10h-dizustu-bilgisayar-2408772?magaza=kocpa

HP 8GB 512GB R7 5700U W10 15.6INC, 0, 11999, 255 G8 4P3M4ES, https://www.trendyol.com/hp/255-g8-amd-ryzen-7-5700u-8gb-512gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-4p3m4es-p-345571463?boutiqueId=613344&merchantId=514546
HP 8GB 512GB R7 5700U W10 15.6INC, 0, 11499, 255 G8 4P3M4ES, https://www.n11.com/urun/hp-255-g8-4p3m4es-ryzen-7-5700u-8-gb-512-gb-ssd-156-w10h-fhd-dizustu-bilgisayar-2461607?magaza=by-pro
HP 8GB 512GB R7 5700U W10 15.6INC, 5, 10669, 255 G8 4P3M4ES, https://www.hepsiburada.com/hp-255-g8-amd-ryzen-7-5700u-8gb-512gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-4p3m4es-p-HBCV000013SS8O

HUAWEI 16GB 512GB I7 1165G7 W11 15.6INC, 5, 19299, MATEBOOK D15 BOD-WFE9, https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i7-1165g7-16gb-512gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV00001GBB0E
HUAWEI 16GB 512GB I7 1165G7 W11 15.6INC, 5, 19899, MATEBOOK D15 BOD-WFE9, https://www.trendyol.com/huawei/matebook-d15-intel-core-i7-1165g7-16gb-512gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-279707179?boutiqueId=61&merchantId=126144
HUAWEI 16GB 512GB I7 1165G7 W11 15.6INC, 5, 18599, MATEBOOK D15 BOD-WFE9, https://www.n11.com/urun/huawei-matebook-d15-i7-1165g7-16-gb-512-gb-156-w11h-fhd-dizustu-bilgisayar-2764823?magaza=pliples

HUAWEI 8GB 256GB I5 1135G7 W11 15.6INC, 0, 11519, MATEBOOK D15 IRIS XE, https://www.trendyol.com/huawei/matebook-d15-11-nesil-core-i5-1135g7-8gb-256gb-ssd-15-6inc-w11-p-350156041?boutiqueId=61&merchantId=106202
HUAWEI 8GB 256GB I5 1135G7 W11 15.6INC, 4, 12999, MATEBOOK D15 IRIS XE, https://www.vatanbilgisayar.com/huawei-matebook-d15-11-nesil-core-i5-1135g7-8gb-256gb-ssd-15-6-w11.html
HUAWEI 8GB 256GB I5 1135G7 W11 15.6INC, 5, 11869, MATEBOOK D15 IRIS XE, https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i5-1135g7-8gb-256gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV000027P76J

HUAWEI 16GB 1TB I9 12900H W11 16INC, 0, 40999, MATEBOOK 16S CREF-X9611T, https://www.trendyol.com/huawei/matebook-16s-i9-12900h-16gb-1tb-w11h-16-tasinabilir-bilgisayar-cref-x9611t-p-353594550?boutiqueId=61&merchantId=655835
HUAWEI 16GB 1TB I9 12900H W11 16INC, 0, 33249, MATEBOOK 16S CREF-X9611T, https://www.n11.com/urun/huawei-matebook-16s-cref-x9611t-i9-12900h-16-gb-1-tb-16-w11h-dizustu-bilgisayar-18539212?magaza=gokkusagibilgisayar
HUAWEI 16GB 1TB I9 12900H W11 16INC, 5, 39000, MATEBOOK 16S CREF-X9611T, https://www.hepsiburada.com/huawei-matebook-16s-intel-core-i9-12900h-16gb-1tb-ssd-windows-11-home-16-tasinabilir-bilgisayar-p-HBCV00002NKF5U

HUAWEI 16GB 512GB R7 5800H W11 16INC, 0, 21699, MATEBOOK 16, https://www.trendyol.com/huawei/matebook-16-5-nesil-ryzen-7-5800h-16gb-512gb-ssd-16inc-w11-p-347593212?boutiqueId=61&merchantId=169540
HUAWEI 16GB 512GB R7 5800H W11 16INC, 0, 21999, MATEBOOK 16, https://www.vatanbilgisayar.com/huawei-matebook-16-5-nesil-ryzen-7-5800h-16gb-512gb-ssd-16inc-w11.html
HUAWEI 16GB 512GB R7 5800H W11 16INC, 5, 22899, MATEBOOK 16, https://www.n11.com/urun/huawei-matebook-16-ryzen-7-5800h-16-gb-512-gb-16-w11h-dizustu-bilgisayar-4790654?magaza=fixsmart

HUAWEI 8GB 256GB I3 1115G4 W11 15.6INC, 5, 10998, MATEBOOK D15 BOD-WDI9, https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i3-1115g4-8gb-256gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV00002F55U1
HUAWEI 8GB 256GB I3 1115G4 W11 15.6INC, 5, 11990, MATEBOOK D15 BOD-WDI9, https://www.trendyol.com/huawei/matebook-d15-intel-core-i3-1115g4-8gb-256gb-ssd-fhd-windows-11-home-p-302313191?boutiqueId=613344&merchantId=141868
HUAWEI 8GB 256GB I3 1115G4 W11 15.6INC, 5, 13299, MATEBOOK D15 BOD-WDI9, https://www.n11.com/urun/huawei-matebook-d15-i3-1115g4-8-gb-256-gb-ssd-w11h-fhd-dizustu-bilgisayar-5204869?magaza=tantech

HUAWEI 8GB 512GB R5 5500U W11 15.6INC, 5, 12498, MATEBOOK D15 MBOOKD15R5, https://www.trendyol.com/huawei/matebook-d15-amd-ryzen-5-5500u-8gb-512gb-ssd-gri-dizustu-bilgisayar-huawei-turkiye-garantili-p-235294620?boutiqueId=614790&merchantId=968
HUAWEI 8GB 512GB R5 5500U W11 15.6INC, 5, 12499, MATEBOOK D15 MBOOKD15R5, https://www.hepsiburada.com/huawei-matebook-d15-amd-ryzen-5-5500u-8gb-512gb-ssd-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-p-HBCV00001D68DN
HUAWEI 8GB 512GB R5 5500U W11 15.6INC, 5, 12479, MATEBOOK D15 MBOOKD15R5, https://www.n11.com/urun/huawei-matebook-d15-ryzen-5-5500u-8-gb-512-gb-ssd-156-w11h-fhd-dizustu-bilgisayar-2526404?magaza=websiniall

LENOVO 16GB 512GB I7 1165G7 FREEDOS 14INC, 5, 22647, THINKPAD E14 G2 20TA0055TX, https://www.n11.com/urun/lenovo-thinkpad-e14-g2-20ta0055tx-i7-1165g7-16-gb-512-gb-ssd-mx450-14-free-dos-dizustu-bilgisayar-1719672?magaza=victory
LENOVO 16GB 512GB I7 1165G7 FREEDOS 14INC, 5, 21649, THINKPAD E14 G2 20TA0055TX, https://www.hepsiburada.com/lenovo-thinkpad-e14-gen-2-intel-core-i7-1165g7-16gb-512gb-ssd-mx450-freedos-14-fhd-tasinabilir-bilgisayar-20ta0055tx-p-HBV000018NJOJ
LENOVO 16GB 512GB I7 1165G7 FREEDOS 14INC, 0, 26599, THINKPAD E14 G2 20TA0055TX, https://www.trendyol.com/lenovo/thinkpad-e14-gen-2-intel-core-i7-1165g7-16gb-512gb-ssd-mx450-freedos-14-fhd-20ta0055tx-p-344961607?boutiqueId=613901&merchantId=114271

LENOVO 32GB 1TB I7 1165G7 W11P 15.6INC, 0, 26417, THINKPAD E15 G2 20TDS02VTX053, https://www.n11.com/urun/lenovo-thinkpad-e15-g2-20tds02vtx053-i7-1165g7-32-gb-1-tb-ssd-2-gb-mx450-156-w11p-fhd-dizustu-bilgisayar-3548549?magaza=victory
LENOVO 32GB 1TB I7 1165G7 W11P 15.6INC, 0, 27094, THINKPAD E15 G2 20TDS02VTX053, https://www.hepsiburada.com/lenovo-thinkpad-e15-g2-i7-1165g7-32-gb-1-tb-ssd-2gb-mx450-windows-11-pro-15-6-fhd-20tds02vtx053-p-HBCV0000210LNU
LENOVO 32GB 1TB I7 1165G7 W11P 15.6INC, 0, 27507, THINKPAD E15 G2 20TDS02VTX053, https://www.trendyol.com/lenovo/thinkpad-e15-g2-i7-1165g7-32-gb-1-tb-ssd-2gb-mx450-windows-11-pro-15-6-fhd-20tds02vtx053-p-275929726?boutiqueId=613344&merchantId=114271

LENOVO 8GB 512GB I5 1135G7 FREEDOS 15.6INC, 5, 11599, IDEAPAD L3 82HL009KTX, https://www.trendyol.com/lenovo/l3-i5-1135g7-8gb-512gb-ssd-15-6-fhd-freedos-p-216600821?boutiqueId=613344&merchantId=106664
LENOVO 8GB 512GB I5 1135G7 FREEDOS 15.6INC, 5, 12329, IDEAPAD L3 82HL009KTX, https://www.hepsiburada.com/lenovo-ideapad-l3-intel-core-i5-1135g7-8gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-82hl009ktx-p-HBCV000015UFU7
LENOVO 8GB 512GB I5 1135G7 FREEDOS 15.6INC, 5, 11784, IDEAPAD L3 82HL009KTX, https://www.n11.com/urun/lenovo-ideapad-l3-15itl6-82hl009ktx-i5-1135g7-8-gb-512-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-2529226?magaza=teknoraks

LENOVO 16GB 512GB I5 1135G7 FREEDOS 15.6INC, 5, 17499, THINKPAD E15 G2 20TD0045TX, https://www.trendyol.com/lenovo/thinkpad-e15-20td0045tx-i5-1135g7-16gb-512ssd-15-6-freedos-tasinabilir-bilgisayar-p-81814065?boutiqueId=613901&merchantId=133639
LENOVO 16GB 512GB I5 1135G7 FREEDOS 15.6INC, 5, 17989, THINKPAD E15 G2 20TD0045TX, https://www.hepsiburada.com/lenovo-thinkpad-e15-gen-2-intel-core-i5-1135g7-16gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-20td0045tx-p-HBV00001BOCXG
LENOVO 16GB 512GB I5 1135G7 FREEDOS 15.6INC, 5, 17637, THINKPAD E15 G2 20TD0045TX, https://www.n11.com/urun/lenovo-e15-g2-20td0045tx-i5-1135g7-16-gb-512-gb-ssd-156-free-dos-dizustu-bilgisayar-1741771?magaza=7renk

LENOVO 8GB 512GB R7 5700U FREEDOS 15.6INC, 5, 11999, THINKBOOK 15 G3 ACL 21A40037TX, https://www.hepsiburada.com/lenovo-thinkbook-15-g3-acl-amd-ryzen-7-5700u-8-gb-512-gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-21a40037tx-p-HBCV00001FQHVW
LENOVO 8GB 512GB R7 5700U FREEDOS 15.6INC, 5, 12249, THINKBOOK 15 G3 ACL 21A40037TX, https://www.trendyol.com/lenovo/thinkbook-15-g3-acl-amd-ryzen-7-5700u-8-gb-512-gb-ssd-freedos-15-6-fhd-21a40037tx-p-242445007?boutiqueId=614596&merchantId=106934
LENOVO 8GB 512GB R7 5700U FREEDOS 15.6INC, 5, 12199, THINKBOOK 15 G3 ACL 21A40037TX, https://www.n11.com/urun/lenovo-thinkbook-15-g3-acl-21a40037tx-r7-5700u-8-gb-512-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-2583504?magaza=gti-bilisim

LENOVO 4GB 256GB R3 5300U FREEDOS 14INC, 0, 6699, V14 82KC0005TX, https://www.trendyol.com/lenovo/14-v14-82kc0005tx-r3-5300u-4gb-ram-256gb-ssd-fdos-dizustu-bilgisayar-p-328929255?boutiqueId=61&merchantId=353047
LENOVO 4GB 256GB R3 5300U FREEDOS 14INC, 5, 6744, V14 82KC0005TX, https://www.n11.com/urun/lenovo-v14-g2-alc-82kc0005tx-ryzen-3-5300u-4-gb-256-gb-ssd-14-free-dos-dizustu-bilgisayar-2418561?magaza=teknoraks
LENOVO 4GB 256GB R3 5300U FREEDOS 14INC, 5, 6949, V14 82KC0005TX, https://www.hepsiburada.com/lenovo-v14-g2-alc-amd-ryzen-3-5300u-4gb-256gb-ssd-free-dos-14-fhd-tasinabilir-bilgisayar-82kc0005tx-p-HBCV000015KM14

LENOVO 16GB 256GB I7 1165G7 FREEDOS 15.6INC, 0, 18499, THINKPAD L15 G2 20X4S25A00, https://www.hepsiburada.com/lenovo-thinkpad-l15-gen-2-intel-core-i7-1165g7-16gb-256gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-20x4s25a00-p-HBCV00001G95RK
LENOVO 16GB 256GB I7 1165G7 FREEDOS 15.6INC, 0, 18499, THINKPAD L15 G2 20X4S25A00, https://www.trendyol.com/lenovo/thinkpad-l15-gen-2-intel-core-i7-1165g7-16gb-256gb-ssd-freedos-15-6-fhd-20x4s25a00-p-248172046?boutiqueId=613344&merchantId=106934
LENOVO 16GB 256GB I7 1165G7 FREEDOS 15.6INC, 0, 19248, THINKPAD L15 G2 20X4S25A00, https://www.n11.com/urun/lenovo-thinkpad-l15-gen-2-20x4s25a00-i7-1165g7-16-gb-256-gb-ssd-156-dos-fhd-dizustu-bilgisayar-2633630?magaza=gti-bilisim

LENOVO 8GB 256GB R5 5500U FREEDOS 15.6INC, 5, 10198, V15 G2 ALC 82KD0042TX, https://www.trendyol.com/lenovo/v15-82kd0042tx-ryzen5-5500u-8gb-256gb-15-6-freedos-tasinabilir-bilgisayar-p-330200798?boutiqueId=613344&merchantId=106664
LENOVO 8GB 256GB R5 5500U FREEDOS 15.6INC, 5, 10749, V15 G2 ALC 82KD0042TX, https://www.hepsiburada.com/lenovo-v15-gen2-amd-ryzen-5-5500u-8gb-256gb-ssd-15-6-freedos-fhd-tasinabilir-bilgisayar-82kd0042tx-p-HBCV00002QL8FO
LENOVO 8GB 256GB R5 5500U FREEDOS 15.6INC, 5, 10123, V15 G2 ALC 82KD0042TX, https://www.n11.com/urun/lenovo-v15-g2-alc-82kd0042tx-ryzen-5-5500u-8-gb-256-gb-156-free-dos-dizustu-bilgisayar-18593865?magaza=bizdehesapli

LENOVO 8GB 512GB I5 1135G7 W10 14INC, 5, 10999, V14 G2 82KA0027TX, https://www.hepsiburada.com/lenovo-v14-itl-gen2-intel-core-i5-1135g7-8gb-512gb-ssd-windows-10-home-14-fhd-tasinabilir-bilgisayar-82ka0027tx-p-HBCV00000QK2IA
LENOVO 8GB 512GB I5 1135G7 W10 14INC, 5, 12499, V14 G2 82KA0027TX, https://www.trendyol.com/lenovo/v14-intel-core-i5-1135g7-8gb-512gb-ssd-win10h-14-fhd-82ka0027tx-microsoft-365-bireysel-1-yil-p-349491254?boutiqueId=613344&merchantId=104683
LENOVO 8GB 512GB I5 1135G7 W10 14INC, 5, 11943, V14 G2 82KA0027TX, https://www.n11.com/urun/lenovo-v14-g2-82ka0027tx-i5-1135g7-8-gb-512-gb-ssd-14-w10h-dizustu-bilgisayar-2136196?magaza=garajonline

LENOVO 8GB 512GB R5 5500U FREEDOS 15.6INC, 0, 11799, IDEAPAD 5 15ALC05 82LN00CCTX, https://www.n11.com/urun/lenovo-ideapad-5-82ln00cctx-15alc05-ryzen-5-5500u-8-gb-512-gb-ssd-156-free-dos-dizustu-bilgisayar-19194143?magaza=gti-bilisim
LENOVO 8GB 512GB R5 5500U FREEDOS 15.6INC, 5, 10790, IDEAPAD 5 15ALC05 82LN00CCTX, https://www.trendyol.com/lenovo/ideapad-5-15alc05-ryzen-5-5500u-8gb-512gb-ssd-15-6-fhd-freedos-82ln00cctx-p-321675354?boutiqueId=614596&merchantId=365957
LENOVO 8GB 512GB R5 5500U FREEDOS 15.6INC, 5, 11999, IDEAPAD 5 15ALC05 82LN00CCTX, https://www.hepsiburada.com/lenovo-ideapad-5-15alc05-ryzen-5-5500u-8gb-512gb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-82ln00cctx-p-HBCV00002LFSBG

LENOVO 8GB 512GB I5 10210U W10 15.6INC, 5, 11879, V15 82NB003GTX, https://www.trendyol.com/lenovo/v15-82nb003gtx-i5-10210u-8gb-512gb-mx330-ssd-15-6-fhd-windows-10-home-dizustu-bilgisayar-p-320147814?boutiqueId=61&merchantId=530815
LENOVO 8GB 512GB I5 10210U W10 15.6INC, 5, 13868, V15 82NB003GTX, https://www.hepsiburada.com/lenovo-v15-intel-core-i5-10210u-8gb-512gb-ssd-mx330-15-6-fhd-windows-10-home-tasinabilir-bilgisayar-82nb003gtx-p-HBCV00002KOPVF
LENOVO 8GB 512GB I5 10210U W10 15.6INC, 5, 13642, V15 82NB003GTX, https://www.n11.com/urun/lenovo-v15-iml-82nb003gtx-i5-10210u-8-gb-512-gb-ssd-156-w10h-fhd-dizustu-bilgisayar-15584659?magaza=noontek-market

LENOVO 20GB 512GB R7 5700U FREEDOS 15.6INC, 4, 13041, IDEAPAD 3 15ALC6 82KU00VNTXA7, https://www.n11.com/urun/lenovo-ideapad-3-15alc6-82ku00vntxa7-r7-5700u-20-gb-512-gb-ssd-156-dos-dizustu-bilgisayar-17297317?magaza=arcadia-bilisim
LENOVO 20GB 512GB R7 5700U FREEDOS 15.6INC, 5, 13198, IDEAPAD 3 15ALC6 82KU00VNTXA7, https://www.hepsiburada.com/lenovo-ideapad-3-amd-ryzen-7-5700u-20gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-82ku00vntxa7-p-HBCV00002HU8HT
LENOVO 20GB 512GB R7 5700U FREEDOS 15.6INC, 5, 13213, IDEAPAD 3 15ALC6 82KU00VNTXA7, https://www.trendyol.com/lenovo/lenovo-ideapad-3-amd-ryzen-7-5700u-20gb-512gb-ssd-freedos-15-6-82ku00vntxa7-p-318334271?boutiqueId=613344&merchantId=155616

LENOVO 8GB 256GB R3 5300U FREEDOS 14INC, 0, 7152, V14 G2 ALC 82KC0005TX02, https://www.n11.com/urun/lenovo-v14-g2-alc-82kc0005tx02-ryzen-3-5300u-8-gb-256-gb-ssd-14-free-dos-dizustu-bilgisayar-2507911?magaza=teknoraks
LENOVO 8GB 256GB R3 5300U FREEDOS 14INC, 5, 7298, V14 G2 ALC 82KC0005TX02, https://www.trendyol.com/lenovo/v14-82kc0005tx02-ryzen3-5300u-8gb-256ssd-14-fullhd-freedos-tasinabilir-bilgisayar-p-230412820?boutiqueId=613344&merchantId=106664
LENOVO 8GB 256GB R3 5300U FREEDOS 14INC, 5, 7499, V14 G2 ALC 82KC0005TX02, https://www.hepsiburada.com/lenovo-v14-amd-ryzen-3-5300u-8gb-256gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-82kc0005tx02-p-HBCV00001CA4Y1

LENOVO 16GB 512GB I7 11390H FREEDOS 15.6INC, 0, 27498, IDEAPAD G3 82K100KDTX, https://www.trendyol.com/lenovo/ideapad-gaming-3-82k100kdtx-i7-11390h-16gb-512ssd-rtx3050ti-15-6-fullhd-freedos-tasinabilir-p-350373229?boutiqueId=613901&merchantId=106664
LENOVO 16GB 512GB I7 11390H FREEDOS 15.6INC, 4, 23499, IDEAPAD G3 82K100KDTX, https://www.n11.com/urun/lenovo-ip-gaming-3-82k100kdtx-i7-11390h-16-gb-512-gb-ssd-rtx3050ti-156-dos-fhd-dizustu-bilgisayar-2882785?magaza=gti-bilisim
LENOVO 16GB 512GB I7 11390H FREEDOS 15.6INC, 5, 22699, IDEAPAD G3 82K100KDTX, https://www.hepsiburada.com/lenovo-ideapad-gaming-3-intel-core-i7-11390h-16gb-512gb-ssd-rtx-3050ti-freedos-15-6-fhd-tasinabilir-bilgisayar-82k100kdtx-p-HBCV00001VQ5V3

LENOVO 16GB 512GB I7 1160G7 W10P 13INC, 0, 46642, THINKPAD X1 NANO G1 20UN002TTX, https://www.trendyol.com/lenovo/thinkpad-x1-nano-gen-1-intel-i7-1160g7-16gb-512gb-ssd-windows-10-pro-13-2k-uhd-20un002ttx-p-106242986?boutiqueId=613344&merchantId=107092
LENOVO 16GB 512GB I7 1160G7 W10P 13INC, 5, 43857, THINKPAD X1 NANO G1 20UN002TTX, https://www.hepsiburada.com/lenovo-thinkpad-x1-nano-gen-1-intel-core-i7-1160g7-16gb-512gb-ssd-windows-10-pro-13-2k-uhd-tasinabilir-bilgisayar-20un002ttx-p-HBCV000006KEFA
LENOVO 16GB 512GB I7 1160G7 W10P 13INC, 5, 44060, THINKPAD X1 NANO G1 20UN002TTX, https://www.n11.com/urun/lenovo-thinkpad-x1-nano-g1-20un002ttx-i7-1160g7-16-gb-512-gb-ssd-13-2k-w10p-dizustu-bilgisayar-2162228?magaza=victory

LENOVO 16GB 512GB I7 11800H FREEDOS 17.3INC, 0, 30766, LEGION 5 82JM0013TX, https://www.n11.com/urun/lenovo-legion-5-82jm0013tx-i7-11800h-16-gb-512-gb-rtx3060-144hz-173-dos-fhd-dizustu-bilgisayar-14692173?magaza=garajonline
LENOVO 16GB 512GB I7 11800H FREEDOS 17.3INC, 5, 30515, LEGION 5 82JM0013TX, https://www.trendyol.com/lenovo/legion5intel-corei7-11800h-16gb-512gb-ssd-rtx3060-6gb-dos-17-3-fhd-82jm0013tx-p-329375305?boutiqueId=614724&merchantId=124551
LENOVO 16GB 512GB I7 11800H FREEDOS 17.3INC, 5, 30999, LEGION 5 82JM0013TX, https://www.hepsiburada.com/lenovo-legion-5-intel-core-i7-11800h-16gb-512gb-ssd-rtx3060-freedos-17-3-fhd-tasinabilir-bilgisayar-82jm0013tx-p-HBCV00002LBY9Z

LENOVO 4GB 512GB I5 1035G1 FREEDOS 15.6INC, 5, 11798, V15-IIL 82C500R2TX, https://www.hepsiburada.com/lenovo-v15-iil-intel-core-i5-1035g1-4gb-512gb-ssd-mx330-freedos15-6-fhd-tasinabilir-bilgisayar-82c500r2tx-p-HBV000014SZYX
LENOVO 4GB 512GB I5 1035G1 FREEDOS 15.6INC, 5, 11899, V15-IIL 82C500R2TX, https://www.trendyol.com/lenovo/v15-iil-i5-1035g1-4gb-512gb-ssd-2gb-15-6-fd-82c500r2tx-p-69135550?boutiqueId=613344&merchantId=552118
LENOVO 4GB 512GB I5 1035G1 FREEDOS 15.6INC, 5, 11759, V15 IIL 82C500R2TX, https://www.n11.com/urun/lenovo-v15-iil-82c500r2tx-i5-1035g1-4-gb-512-gb-ssd-2-gb-mx330-156-free-dos-dizustu-bilgisayar-1688187?magaza=aptekteknoloji

LENOVO 20GB 512GB R7 5700U W11P 15.6INC, 0, 14751, IDEAPAD 3 15ALC6 82KU00VNTXA147, https://www.trendyol.com/lenovo/ideapad-3-amd-ryzen-7-5700u-20gb-512gb-ssd-windows-11-pro-15-6-82ku00vntxa147-p-321488466?boutiqueId=613344&merchantId=155616
LENOVO 20GB 512GB R7 5700U W11P 15.6INC, 0, 14549, IDEAPAD 3 15ALC6 82KU00VNTXA147, https://www.n11.com/urun/lenovo-ideapad-3-15alc6-82ku00vntxa147-r7-5700u-20-gb-512-gb-ssd-156-w11p-dizustu-bilgisayar-17297207?magaza=arcadia-bilisim
